institution,program_name,credential,source_url,decision,reason_code,rule_source,stage,evidence_notes
MacEwan,Public Relations,Other,https://www.macewan.ca/academics/programs/bachelor-of-communication-studies/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Recording and Production,Other,https://www.macewan.ca/academics/programs/bachelor-of-music/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Social Work,Other,https://www.macewan.ca/academics/programs/social-work/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Sociology,Other,https://www.macewan.ca/academics/academic-departments/sociology/academics/sociology-honours/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Sociology,Other,https://www.macewan.ca/academics/academic-departments/sociology/academics/sociology-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Speech Language Pathologist Assistant,Other,https://www.macewan.ca/academics/programs/speech-language-pathologist-assistant/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Studio Arts,Other,https://www.macewan.ca/academics/programs/bachelor-of-fine-arts/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Studio Arts,Other,https://www.macewan.ca/academics/programs/bachelor-of-fine-arts/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Supply Chain Management,Other,https://www.macewan.ca/academics/academic-departments/decision-sciences/academics/supply-chain-management-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Theatre Production,Other,https://www.macewan.ca/academics/programs/bachelor-of-fine-arts/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Theatre Production,Other,https://www.macewan.ca/academics/programs/bachelor-of-fine-arts/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Travel and Tourism,Other,https://www.macewan.ca/academics/programs/travel-and-tourism/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,University Preparation,Other,https://www.macewan.ca/academics/programs/university-preparation/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
UAlberta,"Agricultural, Life and Environmental Sciences (ALES) (First-Year)",Degree,https://www.ualberta.ca/en/agriculture-life-environment-sciences/programs/undergraduate-programs/admissions/index.html,keep,kept_seed_replace,ualberta_seed_replace,seed_replace,
UAlberta,Art & Design (First-Year),Degree,https://www.ualberta.ca/en/art-design/admissions/undergraduate-application/index.html,keep,kept_seed_replace,ualberta_seed_replace,seed_replace,
UAlberta,Arts (First-Year),Degree,https://www.ualberta.ca/en/arts/programs/undergraduate-programs/admissions/index.html,keep,kept_seed_replace,ualberta_seed_replace,seed_replace,
UAlberta,Augustana (First-Year),Degree,https://www.ualberta.ca/en/augustana/programs/admissions/index.html,keep,kept_seed_replace,ualberta_seed_replace,seed_replace,
UAlberta,Business (Preprofessional Entry),Other,https://www.ualberta.ca/en/business/programs/bachelor-of-commerce/degrees/bcom/admissions.html,keep,kept_seed_replace,ualberta_seed_replace,seed_replace,
UAlberta,Campus Saint-Jean (First-Year),Degree,https://www.ualberta.ca/en/campus-saint-jean/programs/undergraduate/admissions/index.html,keep,kept_seed_replace,ualberta_seed_replace,seed_replace,
UAlberta,Education (First-Year),Degree,https://www.ualberta.ca/en/education/programs/undergraduate-programs/admission-requirements.html,keep,kept_seed_replace,ualberta_seed_replace,seed_replace,
UAlberta,Engineering (First-Year),Degree,https://www.ualberta.ca/en/engineering/admissions-programs/undergraduate/admissions/index.html,keep,kept_seed_replace,ualberta_seed_replace,seed_replace,
UAlberta,Kinesiology (BScKin) (First-Year),Degree,https://www.ualberta.ca/en/kinesiology-sport-recreation/programs/undergraduate-programs/admissions/index.html,keep,kept_seed_replace,ualberta_seed_replace,seed_replace,
UAlberta,Music (First-Year),Degree,https://www.ualberta.ca/en/music/admissions/undergraduate-admissions/index.html,keep,kept_seed_replace,ualberta_seed_replace,seed_replace,
UAlberta,Native Studies (First-Year),Degree,https://www.ualberta.ca/en/native-studies/students/undergraduate.html,keep,kept_seed_replace,ualberta_seed_replace,seed_replace,
UAlberta,Nursing (First-Year),Degree,https://www.ualberta.ca/en/nursing/programs/undergraduate-programs-and-their-admissions-requirements/index.html,keep,kept_seed_replace,ualberta_seed_replace,seed_replace,
UAlberta,Open Studies (First-Year),Other,https://www.ualberta.ca/en/registrar/registration-and-courses/special-registrations/open-studies/index.html,keep,kept_seed_replace,ualberta_seed_replace,seed_replace,
UAlberta,Science (First-Year),Degree,https://www.ualberta.ca/en/science/programs/bachelor-of-science/admission-to-science/index.html,keep,kept_seed_replace,ualberta_seed_replace,seed_replace,
norquest,Accounting Technician,,https://www.norquest.ca/programs-and-courses/programs/accounting-technician/,keep,override_include,PROGRAM_OVERRIDES,override,rules appear https://www.norquest.ca/programs-and-courses/programs/accounting-technician/program-requirements/. | NorQuest high-school-template sample (missing credential/status in canonical)
norquest,Practical Nurse,,https://www.norquest.ca/programs-and-courses/programs/practical-nurse/,keep,override_include,PROGRAM_OVERRIDES,override,rules appear on https://www.norquest.ca/programs-and-courses/programs/practical-nurse/program-requirements/ | NorQuest second high-school-template sample
norquest,Health Care Aide,,https://www.norquest.ca/programs-and-courses/programs/health-care-aide/,keep,override_include,PROGRAM_OVERRIDES,override,rules appear on https://www.norquest.ca/programs-and-courses/programs/health-care-aide/program-requirements/ | NorQuest placement/assessment-template sample
nait,AI and Data Governance for Innovation and Impact,Certificate,https://www.nait.ca/nait/continuing-education/programs/ai-and-data-governance-certificate,drop,override_exclude,PROGRAM_OVERRIDES,override,continuing ed template | NAIT continuing-ed program template
nait,Advanced Machining Centre Programming - Milling,Certificate,https://www.nait.ca/nait/continuing-education/courses/mach206-advanced-machining-centre-programming,drop,override_exclude,PROGRAM_OVERRIDES,override,continuing ed template | NAIT continuing-ed course template
nait,Animation (Area of Emphasis),Certificate,https://www.nait.ca/nait/schools-programs/school-of-applied-sciences-and-technology/walkthroughs/dmit-areas-of-emphasis/animation,drop,override_exclude,PROGRAM_OVERRIDES,override,this is not a program | NAIT likely non-program/area-of-emphasis page pattern
macewan,Acupuncture,Other,https://www.macewan.ca/academics/programs/acupuncture/admissions/requirements/index.html,keep,override_include,PROGRAM_OVERRIDES,override,"button to open regular admission categories <div class=""accordion-cell-title collapsed"" tabindex=""0"">Regular admission<span class=""fa-solid fa-chevron-down closed-icon""></span><span class=""fa-solid fa-chevron-up open-icon""></span></div>. and the actual competitive admission rates are <div class=""textflow-block col-12 ""> <h3>Competitive criteria</h3> <table class=""table-invertible processed"" style=""visibility: visible;""> <tbody> <tr class=""mobile-hidden""> <th width=""40%"">&nbsp;</th> <th width=""30%"">2025/26 AVERAGE</th> <th width=""30%"">2026/27 AVERAGE</th> </tr> <tr> <td class=""mobile-heading""><div class=""mobile-value""><strong>Regular/mature admission</strong></div></td> <td> <div class=""mobile-label"">2025/26 AVERAGE</div> <div class=""mobile-value""> <p>mid 70s to high 80s</p> </div></td> <td> <div class=""mobile-label"">2026/27 AVERAGE</div> <div class=""mobile-value""> <p>mid 70s to high 80s</p> </div></td> </tr> <tr> <td class=""mobile-heading""><div class=""mobile-value""><strong>Previous post-secondary admission</strong></div></td> <td> <div class=""mobile-label"">2025/26 AVERAGE</div> <div class=""mobile-value""> <p>2.7 to 3.7</p> </div></td> <td> <div class=""mobile-label"">2026/27 AVERAGE</div> <div class=""mobile-value""> <p>2.7 to 3.7</p> </div></td> </tr> </tbody> </table> </div> | MacEwan direct admissions-requirements template"
macewan,Accounting Technology | Accounting and Strategic Measurement,Other,https://www.macewan.ca/academics/programs/accounting-and-strategic-measurement/admissions/requirements/index.html,keep,override_include,PROGRAM_OVERRIDES,override,"the element that has the requiresments are here <div class=""accordion-cell-text""><p class=""fineprint"">To be evaluated through the Office of the University Registrar</p> <p>Applicants must have a minimum overall average of 65 percent, with no course grade lower than 50 percent, in the following high school courses:</p> <ol> <li>ELA 30-1 or ELA 30-2</li> <li>Mathematics 30-1 or Mathematics 30-2</li> <li>Three Subjects from Group A, B, C, or D</li> </ol> <p><a class=""feature-glyph clean"" href=""https://www.MacEwan.ca/highschoolsubjects"" rel=""noopener"" target=""_blank"">Learn more about Group A, B, C or D courses</a></p> <h3>Notes:</h3> <ul> <li>Applicants are strongly encouraged to present a broad range of subjects in order to benefit from the breadth of learning and to increase flexibility of future program and course choices.</li> <li>A maximum of two Group B subjects may be presented; they must be from different disciplines.</li> <li>A maximum of one Group D subject may be presented. Group D subjects used for admission must be 5-credit or any credit combination of at least five credits (e.g.: two 3-credit subjects).</li> </ul> <p>Applicants with nine or more post-secondary level credits must also present a minimum Admission Grade Point Average of 2.0 on a 4.0 scale.</p> <p><a class=""feature-glyph clean"" href=""https://www.macewan.ca/AGPA"" rel=""noopener"" target=""_blank"" title=""Learn more about AGPA"">Learn more about AGPA</a></p></div> | MacEwan See Degree inheritance template"
macewan,Biological Sciences,Other,https://www.macewan.ca/academics/academic-departments/biological-sciences/academics/biological-sciences-major/,drop,override_exclude,PROGRAM_OVERRIDES,override,this is a major that is open to students in the bachelor of science so someone who is already enrolled so this is not applicable | MacEwan department-major template (likely inherited/complex rules)
ualberta,Arts (First-Year),Degree,https://www.ualberta.ca/en/arts/programs/undergraduate-programs/admissions/index.html,keep,override_include,PROGRAM_OVERRIDES,override,competitive averages https://www.ualberta.ca/en/admissions/how-to-apply/admission-requirements/competitive-requirements.html | UAlberta admissions template with subject-count language
ualberta,Engineering (First-Year),Degree,https://www.ualberta.ca/en/engineering/admissions-programs/undergraduate/admissions/index.html,keep,override_include,PROGRAM_OVERRIDES,override,competitive average https://www.ualberta.ca/en/admissions/how-to-apply/admission-requirements/competitive-requirements.html | UAlberta competitive/manual nuance template
ualberta,Nursing (First-Year),Degree,https://www.ualberta.ca/en/nursing/programs/undergraduate-programs-and-their-admissions-requirements/index.html,keep,override_include,PROGRAM_OVERRIDES,override,competitive average https://www.ualberta.ca/en/admissions/how-to-apply/admission-requirements/competitive-requirements.html | UAlberta prerequisites + manual nuance template
